timestamps,pupil_size_left,pupil_size_right
59532.49131361411,,
59532.492980280935,,
59532.49464694775,,
59532.496313614574,,
59532.49798028139,,
59532.499646948214,,
59532.50131361503,,
59532.50298028185,,
59532.50464694868,,
59532.50631361549,,
59532.50798028232,,
59532.50964694913,,
59532.511313615956,,
59532.51298028277,,
59532.514646949596,,
59532.51631361641,,
59532.517980283235,,
59532.51964695005,,
59532.521313616875,,
59532.52298028369,,
59532.524646950515,,
59532.52631361734,,
59532.527980284154,,
59532.52964695098,,
59532.531313617794,,
59532.53298028462,,
59532.53464695143,,
59532.53631361826,,
59532.53798028507,,
59532.5396469519,,
59532.54131361871,,
59532.542980285536,,
59532.54464695235,,
59532.546313619176,,
59532.547980286,,
59532.549646952815,,
59532.55131361964,,
59532.552980286455,,
59532.55464695328,,
59532.556313620094,,
59532.55798028692,,
59532.559646953734,,
59532.56131362056,,
59532.562980287374,,
59532.5646469542,,
59532.56631362101,,
59532.56798028784,,
59532.56964695466,,
59532.571313621476,,
59532.5729802883,,
59532.574646955116,,
59532.57631362194,,
59532.577980288755,,
59532.57964695558,,
59532.581313622395,,
59532.58298028922,,
59532.584646956035,,
59532.58631362286,,
59532.587980289674,,
59532.5896469565,,
59532.591313623314,,
59532.59298029014,,
59532.59464695696,,
59532.59631362378,,
59532.5979802906,,
59532.59964695742,,
59532.60131362424,,
59532.602980291056,,
59532.60464695788,,
59532.606313624696,,
59532.60798029152,,
59532.609646958335,,
59532.61131362516,,
59532.612980291975,,
59532.6146469588,,
59532.61631362562,,
59532.61798029244,,
59532.61964695926,,
59532.62131362608,,
59532.6229802929,,
59532.62464695972,,
59532.62631362654,,
59532.62798029336,,
59532.62964696018,,
59532.631313627,,
59532.63298029382,,
59532.634646960636,,
59532.63631362746,,
59532.63798029428,,
59532.6396469611,,
59532.64131362792,,
59532.64298029474,,
59532.64464696156,,
59532.64631362838,,
59532.6479802952,,
59532.64964696202,,
59532.65131362884,,
59532.65298029566,,
59532.65464696248,,
59532.6563136293,,
59532.65798029612,,
59532.659646962944,,
59532.66131362976,,
59532.66298029658,,
59532.6646469634,,
59532.66631363022,,
59532.66798029704,,
59532.66964696386,,
59532.67131363068,,
59532.6729802975,,
59532.67464696432,,
59532.67631363114,,
59532.67798029796,,
59532.67964696478,,
59532.681313631605,,
59532.68298029842,,
59532.684646965245,,
59532.68631363206,,
59532.687980298884,,
59532.6896469657,,
59532.691313632524,,
59532.69298029934,,
59532.69464696616,,
59532.69631363298,,
59532.6979802998,,
59532.69964696662,,
59532.70131363344,,
59532.702980300266,,
59532.70464696708,,
59532.706313633906,,
59532.70798030072,,
59532.709646967545,,
59532.71131363436,,
59532.712980301185,,
59532.714646968,,
59532.716313634824,,
59532.71798030164,,
59532.719646968464,,
59532.72131363528,,
59532.722980302104,,
59532.72464696893,,
59532.72631363574,,
59532.72798030257,,
59532.72964696938,,
59532.731313636206,,
59532.73298030302,,
59532.734646969846,,
59532.73631363666,,
59532.737980303486,,
59532.7396469703,,
59532.741313637125,,
59532.74298030394,,
59532.744646970765,,
59532.74631363759,,
59532.747980304404,,
59532.74964697123,,
59532.751313638044,,
59532.75298030487,,
59532.75464697168,,
59532.75631363851,,
59532.75798030532,,
59532.75964697215,,
59532.76131363896,,
59532.762980305786,,
59532.7646469726,,
59532.766313639426,,
59532.76798030625,,
59532.769646973065,,
59532.77131363989,,
59532.772980306705,,
59532.77464697353,,
59532.776313640345,,
59532.77798030717,,
59532.779646973984,,
59532.78131364081,,
59532.782980307624,,
59532.78464697445,,
59532.78631364126,,
59532.78798030809,,
59532.78964697491,,
59532.79131364173,,
59532.79298030855,,
59532.794646975366,,
59532.79631364219,,
59532.797980309006,,
59532.79964697583,,
59532.801313642645,,
59532.80298030947,,
59532.804646976285,,
59532.80631364311,,
59532.807980309924,,
59532.80964697675,,
59532.811313643564,,
59532.81298031039,,
59532.81464697721,,
59532.81631364403,,
59532.81798031085,,
59532.81964697767,,
59532.82131364449,,
59532.822980311306,,
59532.82464697813,,
59532.826313644946,,
59532.82798031177,,
59532.829646978586,,
59532.83131364541,,
59532.832980312225,,
59532.83464697905,,
59532.83631364587,,
59532.83798031269,,
59532.83964697951,,
59532.84131364633,,
59532.84298031315,,
59532.84464697997,,
59532.84631364679,,
59532.84798031361,,
59532.84964698043,,
59532.85131364725,,
59532.85298031407,,
59532.854646980886,,
59532.85631364771,,
59532.85798031453,,
59532.85964698135,,
59532.86131364817,,
59532.86298031499,,
59532.86464698181,,
59532.86631364863,,
59532.86798031545,,
59532.86964698227,,
59532.87131364909,,
59532.87298031591,,
59532.87464698273,,
59532.87631364955,,
59532.87798031637,,
59532.879646983194,,
59532.88131365001,,
59532.882980316834,,
59532.88464698365,,
59532.88631365047,,
59532.88798031729,,
59532.88964698411,,
59532.89131365093,,
59532.89298031775,,
59532.89464698457,,
59532.89631365139,,
59532.89798031821,,
59532.89964698503,,
59532.901313651855,,
59532.90298031867,,
59532.904646985495,,
59532.90631365231,,
59532.907980319134,,
59532.90964698595,,
59532.911313652774,,
59532.91298031959,,
59532.91464698641,,
59532.91631365323,,
59532.91798032005,,
59532.91964698687,,
59532.92131365369,,
59532.922980320516,,
59532.92464698733,,
59532.926313654156,,
59532.92798032097,,
59532.929646987795,,
59532.93131365461,,
59532.932980321435,,
59532.93464698825,,
59532.936313655075,,
59532.93798032189,,
59532.939646988714,,
59532.94131365553,,
59532.942980322354,,
59532.94464698918,,
59532.94631365599,,
59532.94798032282,,
59532.94964698963,,
59532.95131365646,,
59532.95298032327,,
59532.954646990096,,
59532.95631365691,,
59532.957980323736,,
59532.95964699055,,
59532.961313657375,,
59532.96298032419,,
59532.964646991015,,
59532.96631365783,,
59532.967980324654,,
59532.96964699148,,
59532.971313658294,,
59532.97298032512,,
59532.974646991934,,
59532.97631365876,,
59532.97798032557,,
59532.9796469924,,
59532.98131365921,,
59532.982980326036,,
59532.98464699285,,
59532.986313659676,,
59532.98798032649,,
59532.989646993316,,
59532.99131366014,,
59532.992980326955,,
59532.99464699378,,
59532.996313660595,,
59532.99798032742,,
59532.999646994234,,
59533.00131366106,,
59533.002980327874,,
59533.0046469947,,
59533.00631366151,,
59533.00798032834,,
59533.00964699515,,
59533.01131366198,,
59533.0129803288,,
59533.014646995616,,
59533.01631366244,,
59533.017980329256,,
59533.01964699608,,
59533.021313662895,,
59533.02298032972,,
59533.024646996535,,
59533.02631366336,,
59533.027980330175,,
59533.029646997,,
59533.031313663814,,
59533.03298033064,,
59533.03464699746,,
59533.03631366428,,
59533.0379803311,,
59533.03964699792,,
59533.04131366474,,
59533.04298033156,,
59533.04464699838,,
59533.046313665196,,
59533.04798033202,,
59533.049646998836,,
59533.05131366566,,
59533.052980332475,,
59533.0546469993,,
59533.05631366612,,
59533.05798033294,,
59533.05964699976,,
59533.06131366658,,
59533.0629803334,,
59533.06464700022,,
59533.06631366704,,
59533.06798033386,,
59533.06964700068,,
59533.0713136675,,
59533.07298033432,,
59533.074647001136,,
59533.07631366796,,
59533.07798033478,,
59533.0796470016,,
59533.08131366842,,
59533.08298033524,,
59533.08464700206,,
59533.08631366888,,
59533.0879803357,,
59533.08964700252,,
59533.09131366934,,
59533.09298033616,,
59533.09464700298,,
59533.0963136698,,
59533.09798033662,,
59533.099647003444,,
59533.10131367026,,
59533.102980337084,,
59533.1046470039,,
59533.10631367072,,
59533.10798033754,,
59533.10964700436,,
59533.11131367118,,
59533.112980338,,
59533.11464700482,,
59533.11631367164,,
59533.11798033846,,
59533.11964700528,,
59533.121313672105,,
59533.12298033892,,
59533.124647005745,,
59533.12631367256,,
59533.127980339385,,
59533.1296470062,,
59533.131313673024,,
59533.13298033984,,
59533.134647006664,,
59533.13631367348,,
59533.1379803403,,
59533.13964700712,,
59533.14131367394,,
59533.14298034077,,
59533.14464700758,,
59533.146313674406,,
59533.14798034122,,
59533.149647008046,,
59533.15131367486,,
59533.152980341685,,
59533.1546470085,,
59533.156313675325,,
59533.15798034214,,
59533.159647008964,,
59533.16131367578,,
59533.162980342604,,
59533.16464700943,,
59533.16631367624,,
59533.16798034307,,
59533.16964700988,,
59533.17131367671,,
59533.17298034352,,
59533.174647010346,,
59533.17631367716,,
59533.177980343986,,
59533.1796470108,,
59533.181313677625,,
59533.18298034444,,
59533.184647011265,,
59533.18631367808,,
59533.187980344905,,
59533.18964701173,,
59533.191313678544,,
59533.19298034537,,
59533.194647012184,,
59533.19631367901,,
59533.19798034582,,
59533.19964701265,,
59533.20131367946,,
59533.20298034629,,
59533.2046470131,,
59533.206313679926,,
59533.20798034674,,
59533.209647013566,,
59533.21131368039,,
59533.212980347205,,
59533.21464701403,,
59533.216313680845,,
59533.21798034767,,
59533.219647014485,,
59533.22131368131,,
59533.222980348124,,
59533.22464701495,,
59533.226313681764,,
59533.22798034859,,
59533.2296470154,,
59533.23131368223,,
59533.23298034905,,
59533.234647015866,,
59533.23631368269,,
59533.237980349506,,
59533.23964701633,,
59533.241313683146,,
59533.24298034997,,
59533.244647016785,,
59533.24631368361,,
59533.247980350425,,
59533.24964701725,,
59533.251313684064,,
59533.25298035089,,
59533.25464701771,,
59533.25631368453,,
59533.25798035135,,
59533.25964701817,,
59533.26131368499,,
59533.26298035181,,
59533.26464701863,,
59533.266313685446,,
59533.26798035227,,
59533.269647019086,,
59533.27131368591,,
59533.272980352725,,
59533.27464701955,,
59533.27631368637,,
59533.27798035319,,
59533.27964702001,,
59533.28131368683,,
59533.28298035365,,
59533.28464702047,,
59533.28631368729,,
59533.28798035411,,
59533.28964702093,,
59533.29131368775,,
59533.29298035457,,
59533.29464702139,,
59533.29631368821,,
59533.29798035503,,
59533.29964702185,,
59533.30131368867,,
59533.30298035549,,
59533.30464702231,,
59533.30631368913,,
59533.30798035595,,
59533.30964702277,,
59533.31131368959,,
59533.31298035641,,
59533.31464702323,,
59533.31631369005,,
59533.31798035687,,
59533.319647023694,,
59533.32131369051,,
59533.322980357334,,
59533.32464702415,,
59533.32631369097,,
59533.32798035779,,
59533.32964702461,,
59533.33131369143,,
59533.33298035825,,
59533.33464702507,,
59533.33631369189,,
59533.33798035871,,
59533.33964702553,,
59533.34131369235,,
59533.34298035917,,
59533.344647025995,,
59533.34631369281,,
59533.347980359635,,
59533.34964702645,,
59533.351313693274,,
59533.35298036009,,
59533.354647026914,,
59533.35631369373,,
59533.35798036055,,
59533.35964702737,,
59533.36131369419,,
59533.36298036101,,
59533.36464702783,,
59533.366313694656,,
59533.36798036147,,
59533.369647028296,,
59533.37131369511,,
59533.372980361935,,
59533.37464702875,,
59533.376313695575,,
59533.37798036239,,
59533.379647029215,,
59533.38131369603,,
59533.382980362854,,
59533.38464702967,,
59533.386313696494,,
59533.38798036332,,
59533.38964703013,,
59533.39131369696,,
59533.39298036377,,
59533.3946470306,,
59533.39631369741,,
59533.397980364236,,
59533.39964703105,,
59533.401313697876,,
59533.40298036469,,
59533.404647031515,,
59533.40631369833,,
59533.407980365155,,
59533.40964703198,,
59533.411313698794,,
59533.41298036562,,
59533.414647032434,,
59533.41631369926,,
59533.41798036607,,
59533.4196470329,,
59533.42131369971,,
59533.42298036654,,
59533.42464703335,,
59533.426313700176,,
59533.42798036699,,
59533.429647033816,,
59533.43131370064,,
59533.432980367455,,
59533.43464703428,,
59533.436313701095,,
59533.43798036792,,
59533.439647034735,,
59533.44131370156,,
59533.442980368374,,
59533.4446470352,,
59533.446313702014,,
59533.44798036884,,
59533.44964703565,,
59533.45131370248,,
59533.4529803693,,
59533.45464703612,,
59533.45631370294,,
59533.457980369756,,
59533.45964703658,,
59533.461313703396,,
59533.46298037022,,
59533.464647037035,,
59533.46631370386,,
59533.467980370675,,
59533.4696470375,,
59533.471313704315,,
59533.47298037114,,
59533.47464703796,,
59533.47631370478,,
59533.4779803716,,
59533.47964703842,,
59533.48131370524,,
59533.48298037206,,
59533.48464703888,,
59533.4863137057,,
59533.48798037252,,
59533.489647039336,,
59533.49131370616,,
59533.492980372976,,
59533.4946470398,,
59533.49631370662,,
59533.49798037344,,
59533.49964704026,,
59533.50131370708,,
59533.5029803739,,
59533.50464704072,,
59533.50631370754,,
59533.50798037436,,
59533.50964704118,,
59533.511313708,,
59533.51298037482,,
59533.51464704164,,
59533.51631370846,,
59533.51798037528,,
59533.5196470421,,
59533.52131370892,,
59533.52298037574,,
59533.52464704256,,
59533.52631370938,,
59533.5279803762,,
59533.52964704302,,
59533.53131370984,,
59533.53298037666,,
59533.53464704348,,
59533.5363137103,,
59533.53798037712,,
59533.53964704394,,
59533.54131371076,,
59533.542980377584,,
59533.5446470444,,
59533.546313711224,,
59533.54798037804,,
59533.54964704486,,
59533.55131371168,,
59533.5529803785,,
59533.55464704532,,
59533.55631371214,,
59533.55798037896,,
59533.55964704578,,
59533.5613137126,,
59533.56298037942,,
59533.564647046245,,
59533.56631371306,,
59533.567980379885,,
59533.5696470467,,
59533.571313713524,,
59533.57298038034,,
59533.574647047164,,
59533.57631371398,,
59533.5779803808,,
59533.57964704762,,
59533.58131371444,,
59533.58298038126,,
59533.58464704808,,
59533.586313714906,,
59533.58798038172,,
59533.589647048546,,
59533.59131371536,,
59533.592980382185,,
59533.594647049,,
59533.596313715825,,
59533.59798038264,,
59533.599647049465,,
59533.60131371628,,
59533.602980383104,,
59533.60464704992,,
59533.606313716744,,
59533.60798038357,,
59533.60964705038,,
59533.61131371721,,
59533.61298038402,,
59533.61464705085,,
59533.61631371766,,
59533.617980384486,,
59533.6196470513,,
59533.621313718126,,
59533.62298038494,,
59533.624647051765,,
59533.62631371858,,
59533.627980385405,,
59533.62964705223,,
59533.631313719045,,
59533.63298038587,,
59533.634647052684,,
59533.63631371951,,
59533.637980386324,,
59533.63964705315,,
59533.64131371996,,
59533.64298038679,,
59533.6446470536,,
59533.64631372043,,
59533.64798038724,,
59533.649647054066,,
59533.65131372089,,
59533.652980387706,,
59533.65464705453,,
59533.656313721345,,
59533.65798038817,,
59533.659647054985,,
59533.66131372181,,
59533.662980388624,,
59533.66464705545,,
59533.666313722264,,
59533.66798038909,,
59533.6696470559,,
59533.67131372273,,
59533.67298038955,,
59533.67464705637,,
59533.67631372319,,
59533.677980390006,,
59533.67964705683,,
59533.681313723646,,
59533.68298039047,,
59533.684647057285,,
59533.68631372411,,
59533.687980390925,,
59533.68964705775,,
59533.691313724565,,
59533.69298039139,,
59533.69464705821,,
59533.69631372503,,
59533.69798039185,,
59533.69964705867,,
59533.70131372549,,
59533.70298039231,,
59533.70464705913,,
59533.70631372595,,
59533.70798039277,,
59533.709647059586,,
59533.71131372641,,
59533.712980393226,,
59533.71464706005,,
59533.716313726865,,
59533.71798039369,,
59533.71964706051,,
59533.72131372733,,
59533.72298039415,,
59533.72464706097,,
59533.72631372779,,
59533.72798039461,,
59533.72964706143,,
59533.73131372825,,
59533.73298039507,,
59533.73464706189,,
59533.73631372871,,
59533.73798039553,,
59533.73964706235,,
59533.74131372917,,
59533.74298039599,,
59533.74464706281,,
59533.74631372963,,
59533.74798039645,,
59533.74964706327,,
59533.75131373009,,
59533.75298039691,,
59533.75464706373,,
59533.75631373055,,
59533.75798039737,,
59533.75964706419,,
59533.76131373101,,
59533.762980397834,,
59533.76464706465,,
59533.766313731474,,
59533.76798039829,,
59533.76964706511,,
59533.77131373193,,
59533.77298039875,,
59533.77464706557,,
59533.77631373239,,
59533.77798039921,,
59533.77964706603,,
59533.78131373285,,
59533.78298039967,,
59533.784647066495,,
59533.78631373331,,
59533.787980400135,,
59533.78964706695,,
59533.791313733775,,
59533.79298040059,,
59533.794647067414,,
59533.79631373423,,
59533.797980401054,,
59533.79964706787,,
59533.80131373469,,
59533.80298040151,,
59533.80464706833,,
59533.80631373516,,
59533.80798040197,,
59533.809647068796,,
59533.81131373561,,
59533.812980402436,,
59533.81464706925,,
59533.816313736075,,
59533.81798040289,,
59533.819647069715,,
59533.82131373653,,
59533.822980403354,,
59533.82464707017,,
59533.826313736994,,
59533.82798040382,,
59533.829647070634,,
59533.83131373746,,
59533.83298040427,,
59533.8346470711,,
59533.83631373791,,
59533.837980404736,,
59533.83964707155,,
59533.841313738376,,
59533.84298040519,,
59533.844647072016,,
59533.84631373883,,
59533.847980405655,,
59533.84964707248,,
59533.851313739295,,
59533.85298040612,,
59533.854647072934,,
59533.85631373976,,
59533.857980406574,,
59533.8596470734,,
59533.86131374021,,
59533.86298040704,,
59533.86464707385,,
59533.86631374068,,
59533.86798040749,,
59533.869647074316,,
59533.87131374114,,
59533.872980407956,,
59533.87464707478,,
59533.876313741595,,
59533.87798040842,,
59533.879647075235,,
59533.88131374206,,
59533.882980408875,,
59533.8846470757,,
59533.886313742514,,
59533.88798040934,,
59533.889647076154,,
59533.89131374298,,
59533.8929804098,,
59533.89464707662,,
59533.89631374344,,
59533.89798041026,,
59533.89964707708,,
59533.901313743896,,
59533.90298041072,,
59533.904647077536,,
59533.90631374436,,
59533.907980411175,,
59533.909647078,,
59533.911313744815,,
59533.91298041164,,
59533.914647078454,,
59533.91631374528,,
59533.9179804121,,
59533.91964707892,,
59533.92131374574,,
59533.92298041256,,
59533.92464707938,,
59533.9263137462,,
59533.92798041302,,
59533.929647079836,,
59533.93131374666,,
59533.932980413476,,
59533.9346470803,,
59533.936313747115,,
59533.93798041394,,
59533.93964708076,,
59533.94131374758,,
59533.9429804144,,
59533.94464708122,,
59533.94631374804,,
59533.94798041486,,
59533.94964708168,,
59533.9513137485,,
59533.95298041532,,
59533.95464708214,,
59533.95631374896,,
59533.95798041578,,
59533.9596470826,,
59533.96131374942,,
59533.96298041624,,
59533.96464708306,,
59533.96631374988,,
59533.9679804167,,
59533.96964708352,,
59533.97131375034,,
59533.97298041716,,
59533.97464708398,,
59533.9763137508,,
59533.97798041762,,
59533.97964708444,,
59533.98131375126,,
59533.982980418084,,
59533.9846470849,,
59533.986313751724,,
59533.98798041854,,
59533.989647085364,,
59533.99131375218,,
59533.992980419,,
59533.99464708582,,
59533.99631375264,,
59533.99798041946,,
59533.99964708628,,
59534.0013137531,,
59534.00298041992,,
59534.004647086746,,
59534.00631375356,,
59534.007980420385,,
59534.0096470872,,
59534.011313754025,,
59534.01298042084,,
59534.014647087664,,
59534.01631375448,,
59534.017980421304,,
59534.01964708812,,
59534.02131375494,,
59534.02298042176,,
59534.02464708858,,
59534.02631375541,,
59534.02798042222,,
59534.029647089046,,
59534.03131375586,,
59534.032980422686,,
59534.0346470895,,
59534.036313756325,,
59534.03798042314,,
59534.039647089965,,
59534.04131375678,,
59534.042980423605,,
59534.04464709042,,
59534.046313757244,,
59534.04798042407,,
59534.049647090884,,
59534.05131375771,,
59534.05298042452,,
59534.05464709135,,
59534.05631375816,,
59534.05798042499,,
59534.0596470918,,
59534.061313758626,,
59534.06298042544,,
59534.064647092266,,
59534.06631375908,,
59534.067980425905,,
59534.06964709273,,
59534.071313759545,,
59534.07298042637,,
59534.074647093184,,
59534.07631376001,,
59534.077980426824,,
59534.07964709365,,
59534.081313760464,,
59534.08298042729,,
59534.0846470941,,
59534.08631376093,,
59534.08798042774,,
59534.089647094566,,
59534.09131376138,,
59534.092980428206,,
59534.09464709503,,
59534.096313761846,,
59534.09798042867,,
59534.099647095485,,
59534.10131376231,,
59534.102980429125,,
59534.10464709595,,
59534.106313762764,,
59534.10798042959,,
59534.109647096404,,
59534.11131376323,,
59534.11298043004,,
59534.11464709687,,
59534.11631376369,,
59534.11798043051,,
59534.11964709733,,
59534.121313764146,,
59534.12298043097,,
59534.124647097786,,
59534.12631376461,,
59534.127980431425,,
59534.12964709825,,
59534.131313765065,,
59534.13298043189,,
59534.134647098705,,
59534.13631376553,,
59534.13798043235,,
59534.13964709917,,
59534.14131376599,,
59534.14298043281,,
59534.14464709963,,
59534.14631376645,,
59534.14798043327,,
59534.14964710009,,
59534.15131376691,,
59534.152980433726,,
59534.15464710055,,
59534.156313767366,,
59534.15798043419,,
59534.15964710101,,
59534.16131376783,,
59534.16298043465,,
59534.16464710147,,
59534.16631376829,,
59534.16798043511,,
59534.16964710193,,
59534.17131376875,,
59534.17298043557,,
59534.17464710239,,
59534.17631376921,,
59534.17798043603,,
59534.17964710285,,
59534.18131376967,,
59534.18298043649,,
59534.18464710331,,
59534.18631377013,,
59534.18798043695,,
59534.18964710377,,
59534.19131377059,,
59534.19298043741,,
59534.19464710423,,
59534.19631377105,,
59534.19798043787,,
59534.19964710469,,
59534.20131377151,,
59534.202980438335,,
59534.20464710515,,
59534.206313771974,,
59534.20798043879,,
59534.209647105614,,
59534.21131377243,,
59534.21298043925,,
59534.21464710607,,
59534.21631377289,,
59534.21798043971,,
59534.21964710653,,
59534.22131377335,,
59534.22298044017,,
59534.224647106996,,
59534.22631377381,,
59534.227980440635,,
59534.22964710745,,
59534.231313774275,,
59534.23298044109,,
59534.234647107914,,
59534.23631377473,,
59534.237980441554,,
59534.23964710837,,
59534.241313775194,,
59534.24298044201,,
59534.24464710883,,
59534.24631377566,,
59534.24798044247,,
59534.249647109296,,
59534.25131377611,,
59534.252980442936,,
59534.25464710975,,
59534.256313776576,,
59534.25798044339,,
59534.259647110215,,
59534.26131377703,,
59534.262980443855,,
59534.26464711067,,
59534.266313777494,,
59534.26798044432,,
59534.269647111134,,
59534.27131377796,,
59534.27298044477,,
59534.2746471116,,
59534.27631377841,,
59534.27798044524,,
59534.27964711205,,
59534.281313778876,,
59534.28298044569,,
59534.284647112516,,
59534.28631377933,,
59534.287980446155,,
59534.28964711297,,
59534.291313779795,,
59534.29298044662,,
59534.294647113435,,
59534.29631378026,,
59534.297980447074,,
59534.2996471139,,
59534.301313780714,,
59534.30298044754,,
59534.30464711435,,
59534.30631378118,,
59534.30798044799,,
59534.30964711482,,
59534.31131378163,,
59534.312980448456,,
59534.31464711528,,
59534.316313782096,,
59534.31798044892,,
59534.319647115735,,
59534.32131378256,,
59534.322980449375,,
59534.3246471162,,
59534.326313783014,,
59534.32798044984,,
59534.329647116654,,
59534.33131378348,,
59534.332980450294,,
59534.33464711712,,
59534.33631378394,,
59534.33798045076,,
59534.33964711758,,
59534.341313784396,,
59534.34298045122,,
59534.344647118036,,
59534.34631378486,,
59534.347980451676,,
59534.3496471185,,
59534.351313785315,,
59534.35298045214,,
59534.354647118955,,
59534.35631378578,,
59534.3579804526,,
59534.35964711942,,
59534.36131378624,,
59534.36298045306,,
59534.36464711988,,
59534.3663137867,,
59534.36798045352,,
59534.36964712034,,
59534.37131378716,,
59534.372980453976,,
59534.3746471208,,
59534.376313787616,,
59534.37798045444,,
59534.37964712126,,
59534.38131378808,,
59534.3829804549,,
59534.38464712172,,
59534.38631378854,,
59534.38798045536,,
59534.38964712218,,
59534.391313789,,
59534.39298045582,,
59534.39464712264,,
59534.39631378946,,
59534.39798045628,,
59534.3996471231,,
59534.401313789924,,
59534.40298045674,,
59534.40464712356,,
59534.40631379038,,
59534.4079804572,,
59534.40964712402,,
59534.41131379084,,
59534.41298045766,,
59534.41464712448,,
59534.4163137913,,
59534.41798045812,,
59534.41964712494,,
59534.42131379176,,
59534.422980458585,,
59534.4246471254,,
59534.426313792224,,
59534.42798045904,,
59534.429647125864,,
59534.43131379268,,
59534.4329804595,,
59534.43464712632,,
59534.43631379314,,
59534.43798045996,,
59534.43964712678,,
59534.4413137936,,
59534.44298046042,,
59534.444647127246,,
59534.44631379406,,
59534.447980460885,,
59534.4496471277,,
59534.451313794525,,
59534.45298046134,,
59534.454647128165,,
59534.45631379498,,
59534.457980461804,,
59534.45964712862,,
59534.461313795444,,
59534.46298046226,,
59534.46464712908,,
59534.4663137959,,
59534.46798046272,,
59534.46964712955,,
59534.47131379636,,
59534.472980463186,,
59534.47464713,,
59534.476313796826,,
59534.47798046364,,
59534.479647130465,,
59534.48131379728,,
59534.482980464105,,
59534.48464713092,,
59534.486313797745,,
59534.48798046456,,
59534.489647131384,,
59534.49131379821,,
59534.492980465024,,
59534.49464713185,,
59534.49631379866,,
59534.49798046549,,
59534.4996471323,,
59534.50131379913,,
59534.50298046594,,
59534.504647132766,,
59534.50631379958,,
59534.507980466406,,
59534.50964713322,,
59534.511313800045,,
59534.51298046687,,
