timestamps,pupil_size_left,pupil_size_right
59374.69567079236,,2.0549011
59374.69733746181,,
59374.69900413126,,
59374.70067080071,,2.0747986
59374.70233747016,,2.064682
59374.70400413961,,2.051651
59374.70567080906,,2.0600739
59374.70733747851,,2.0727081
59374.70900414796,,2.052765
59374.71067081741,,2.04805
59374.71233748686,,2.065094
59374.71400415631,,2.0565643
59374.71567082576,,2.041031
59374.71733749521,,
59374.71900416466,,2.0337677
59374.72067083411,,2.0541534
59374.72233750356,,2.045761
59374.72400417302,,2.0521698
59374.72567084247,,2.0480042
59374.72733751192,,2.0457458
59374.72900418137,,2.0379944
59374.73067085082,,2.0256348
59374.73233752027,,2.0343475
59374.73400418972,,2.0426025
59374.73567085917,,2.0339355
59374.73733752862,,2.0359955
59374.73900419807,,2.0431366
59374.74067086752,,2.0428162
59374.74233753697,,
59374.74400420642,,2.0314484
59374.74567087587,,
59374.74733754532,,2.0277252
59374.74900421477,,
59374.75067088422,,2.0330353
59374.75233755367,,2.032547
59374.75400422313,,2.0400238
59374.75567089258,,2.030365
59374.75733756203,,2.033844
59374.75900423148,,2.0282288
59374.76067090093,,
59374.76233757038,,2.0328522
59374.76400423983,,2.0295715
59374.76567090928,,2.0135345
59374.76733757873,,
59374.76900424818,,2.050949
59374.77067091763,,2.0279846
59374.77233758708,,2.0233917
59374.77400425653,,2.015808
59374.77567092598,,
59374.77733759543,,2.0104218
59374.77900426488,,2.0187683
59374.78067093433,,2.0257263
59374.78233760378,,2.0154877
59374.784004273235,,2.0188904
59374.785670942685,,2.0194702
59374.787337612135,,2.0170288
59374.789004281585,,
59374.790670951035,,2.01622
59374.792337620485,,2.0068512
59374.794004289935,,2.0049896
59374.795670959385,,2.0037384
59374.797337628836,,2.0126343
59374.799004298286,,2.0032806
59374.800670967736,,
59374.802337637186,,
59374.804004306636,,2.0229034
59374.805670976086,,2.0032043
59374.807337645536,,1.9952545
59374.809004314986,,2.00943
59374.810670984436,,1.9951477
59374.812337653886,,2.0115967
59374.81400432334,,
59374.81567099279,,2.0081787
59374.81733766224,,2.0039825
59374.81900433169,,
59374.82067100114,,
59374.822337670594,,2.015686
59374.824004340044,,2.0106964
59374.825671009494,,
59374.827337678944,,
59374.829004348394,,2.0043182
59374.830671017844,,2.0087585
59374.832337687294,,2.0070496
59374.834004356744,,1.9898529
59374.835671026194,,
59374.837337695644,,1.9936523
59374.839004365094,,
59374.840671034544,,1.993393
59374.842337703994,,
59374.844004373444,,
59374.8456710429,,1.9917908
59374.84733771235,,2.0062256
59374.8490043818,,
59374.85067105125,,2.0014496
59374.8523377207,,1.9822845
59374.85400439015,,1.9884644
59374.8556710596,,
59374.85733772905,,2.0000916
59374.8590043985,,1.9906158
59374.86067106795,,2.0046387
59374.8623377374,,1.9859924
59374.86400440685,,1.9986877
59374.8656710763,,2.0000305
59374.86733774575,,1.9953308
59374.8690044152,,
59374.87067108465,,
59374.8723377541,,1.9823456
59374.87400442355,,
59374.87567109301,,2.0019836
59374.87733776246,,
59374.87900443191,,1.981781
59374.88067110136,,1.9810486
59374.88233777081,,1.9950562
59374.88400444026,,1.9818726
59374.88567110971,,1.9903259
59374.88733777916,,
59374.88900444861,,1.993515
59374.89067111806,,1.9839325
59374.89233778751,,1.9882202
59374.89400445696,,1.9892578
59374.89567112641,,1.9894257
59374.89733779586,,1.9866486
59374.89900446531,,1.9868011
59374.90067113476,,1.9835968
59374.90233780421,,1.9801941
59374.90400447366,,1.9751129
59374.90567114312,,1.9886322
59374.90733781257,,
59374.90900448202,,
59374.91067115147,,1.9815369
59374.91233782092,,1.9826355
59374.91400449037,,2.0020447
59374.91567115982,,1.9894409
59374.91733782927,,1.9690857
59374.91900449872,,1.9972687
59374.92067116817,,1.9851532
59374.92233783762,,
59374.92400450707,,
59374.92567117652,,1.9743805
59374.92733784597,,
59374.92900451542,,1.9705658
59374.93067118487,,1.9679718
59374.93233785432,,1.9770966
59374.93400452377,,1.9573975
59374.93567119322,,1.979538
59374.93733786268,,1.9676819
59374.93900453213,,1.9852295
59374.94067120158,,
59374.94233787103,,
59374.94400454048,,1.9799194
59374.94567120993,,1.9730072
59374.94733787938,,1.9791107
59374.94900454883,,
59374.95067121828,,1.9793091
59374.95233788773,,1.9720917
59374.95400455718,,
59374.95567122663,,1.9891815
59374.95733789608,,1.9688416
59374.95900456553,,1.9717865
59374.96067123498,,1.9844818
59374.96233790443,,1.9906006
59374.96400457388,,1.9876404
59374.96567124333,,1.9775085
59374.967337912785,,1.9725494
59374.969004582235,,1.9674377
59374.970671251685,,1.9685059
59374.972337921135,,1.98703
59374.974004590586,,1.9659729
59374.975671260036,,
59374.977337929486,,1.9693909
59374.979004598936,,1.9749908
59374.980671268386,,1.9689941
59374.982337937836,,
59374.984004607286,,1.975235
59374.985671276736,,1.9730835
59374.987337946186,,1.9716644
59374.989004615636,,1.9734497
59374.990671285086,,1.9682617
59374.992337954536,,
59374.994004623986,,
59374.995671293436,,
59374.997337962894,,
59374.999004632344,,
59375.000671301794,,
59375.002337971244,,
59375.004004640694,,
59375.005671310144,,
59375.007337979594,,
59375.009004649044,,
59375.010671318494,,
59375.012337987944,,
59375.014004657394,,
59375.015671326844,,
59375.017337996294,,
59375.019004665744,,
59375.020671335194,,
59375.022338004645,,
59375.024004674095,,
59375.025671343545,,
59375.027338013,,
59375.02900468245,,
59375.0306713519,,
59375.03233802135,,
59375.0340046908,,
59375.03567136025,,
59375.0373380297,,
59375.03900469915,,
59375.0406713686,,
59375.04233803805,,
59375.0440047075,,
59375.04567137695,,
59375.0473380464,,
59375.04900471585,,1.9061584
59375.0506713853,,1.8963165
59375.05233805475,,1.9052887
59375.0540047242,,
59375.05567139365,,
59375.0573380631,,
59375.05900473256,,
59375.06067140201,,1.8978729
59375.06233807146,,1.8953552
59375.06400474091,,1.8324585
59375.06567141036,,1.8325348
59375.06733807981,,1.8385468
59375.06900474926,,1.8396606
59375.07067141871,,1.8328552
59375.07233808816,,
59375.07400475761,,1.832077
59375.07567142706,,1.8313904
59375.07733809651,,1.8379669
59375.07900476596,,
59375.08067143541,,1.8264313
59375.08233810486,,1.842102
59375.08400477431,,1.8295441
59375.08567144376,,1.8388214
59375.08733811321,,1.8349915
59375.08900478267,,1.84375
59375.09067145212,,1.8338928
59375.09233812157,,1.844162
59375.09400479102,,1.8250427
59375.09567146047,,1.8425598
59375.09733812992,,1.8372803
59375.09900479937,,
59375.10067146882,,
59375.10233813827,,
59375.10400480772,,
59375.10567147717,,
59375.10733814662,,
59375.10900481607,,
59375.11067148552,,
59375.11233815497,,
59375.11400482442,,
59375.11567149387,,
59375.11733816332,,
59375.11900483278,,
59375.12067150223,,
59375.12233817168,,
59375.12400484113,,
59375.12567151058,,
59375.12733818003,,
59375.12900484948,,
59375.13067151893,,
59375.13233818838,,
59375.13400485783,,
59375.13567152728,,
59375.13733819673,,
59375.13900486618,,
59375.14067153563,,
59375.14233820508,,
59375.14400487453,,
59375.14567154398,,
59375.14733821343,,
59375.149004882885,,
59375.150671552336,,
59375.152338221786,,
59375.154004891236,,
59375.155671560686,,
59375.157338230136,,1.8466187
59375.159004899586,,1.9825134
59375.160671569036,,1.9789124
59375.162338238486,,
59375.164004907936,,1.9743042
59375.165671577386,,1.9849701
59375.167338246836,,1.9961395
59375.169004916286,,1.9881439
59375.170671585736,,1.9841766
59375.172338255186,,1.9751434
59375.17400492464,,1.9882965
59375.17567159409,,1.9890594
59375.17733826354,,
59375.17900493299,,
59375.180671602444,,
59375.182338271894,,1.9635925
59375.184004941344,,
59375.185671610794,,1.9983826
59375.187338280244,,
59375.189004949694,,1.9965668
59375.190671619144,,1.9909668
59375.192338288594,,1.9960785
59375.194004958044,,1.9873657
59375.195671627494,,1.9923248
59375.197338296945,,
59375.199004966395,,2.0010223
59375.200671635845,,1.9955292
59375.202338305295,,2.0114136
59375.204004974745,,2.0000763
59375.205671644195,,1.9991455
59375.207338313645,,
59375.209004983095,,
59375.21067165255,,
59375.212338322,,
59375.21400499145,,1.9967194
59375.2156716609,,1.9955292
59375.21733833035,,2.0032501
59375.2190049998,,2.0075073
59375.22067166925,,
59375.2223383387,,2.0152893
59375.22400500815,,
59375.2256716776,,
59375.22733834705,,2.0224762
59375.2290050165,,2.0052948
59375.23067168595,,2.0010986
59375.2323383554,,2.011795
59375.23400502485,,2.0330353
59375.2356716943,,2.0096893
59375.23733836375,,2.0197449
59375.2390050332,,
59375.24067170266,,2.0128784
59375.24233837211,,
59375.24400504156,,2.0080109
59375.24567171101,,2.0365448
59375.24733838046,,2.0176697
59375.24900504991,,
59375.25067171936,,2.013031
59375.25233838881,,2.0243225
59375.25400505826,,2.0150146
59375.25567172771,,2.0154114
59375.25733839716,,2.033554
59375.25900506661,,
59375.26067173606,,
59375.26233840551,,2.0235748
59375.26400507496,,2.0200043
59375.26567174441,,2.017624
59375.26733841386,,
59375.26900508331,,2.022171
59375.27067175276,,
59375.27233842222,,2.0209045
59375.27400509167,,2.0093994
59375.27567176112,,2.0305634
59375.27733843057,,2.038208
59375.27900510002,,2.0177307
59375.28067176947,,2.0275269
59375.28233843892,,
59375.28400510837,,2.027481
59375.28567177782,,
59375.28733844727,,2.0154114
59375.28900511672,,2.0233612
59375.29067178617,,2.0314941
59375.29233845562,,2.0484467
59375.29400512507,,2.0252228
59375.29567179452,,
59375.29733846397,,2.0346527
59375.29900513342,,
59375.30067180287,,2.0296326
59375.30233847233,,
59375.30400514178,,
59375.30567181123,,
59375.30733848068,,
59375.30900515013,,2.0290527
59375.31067181958,,
59375.31233848903,,2.0366974
59375.31400515848,,2.0463104
59375.31567182793,,2.0315247
59375.31733849738,,2.0467834
59375.31900516683,,2.045807
59375.32067183628,,2.0243225
59375.32233850573,,2.0519714
59375.32400517518,,
59375.32567184463,,
59375.32733851408,,2.032074
59375.32900518353,,
59375.33067185298,,2.0425262
59375.332338522436,,2.044342
59375.334005191886,,2.056488
59375.335671861336,,2.0414581
59375.337338530786,,2.043991
59375.339005200236,,
59375.340671869686,,2.0544891
59375.342338539136,,
59375.344005208586,,2.0547485
59375.345671878036,,2.0583344
59375.347338547486,,2.0415344
59375.349005216936,,2.0470428
59375.35067188639,,2.0430603
59375.35233855584,,2.0625153
59375.35400522529,,
59375.35567189474,,2.0542755
59375.35733856419,,2.0625
59375.35900523364,,2.063736
59375.36067190309,,
59375.362338572544,,2.0611267
59375.364005241994,,2.058136
59375.365671911444,,2.0620575
59375.367338580894,,2.0589294
59375.369005250344,,2.0616608
59375.370671919794,,2.0661926
59375.372338589244,,2.058548
59375.374005258695,,2.0734253
59375.375671928145,,
59375.377338597595,,
59375.379005267045,,
59375.380671936495,,2.0660095
59375.382338605945,,2.0733948
59375.384005275395,,
59375.385671944845,,2.0550842
59375.387338614295,,
59375.389005283745,,2.071045
59375.390671953195,,2.0786896
59375.392338622645,,2.0754852
59375.3940052921,,2.0597687
59375.39567196155,,2.0803223
59375.397338631,,
59375.39900530045,,2.0744324
59375.4006719699,,2.0682678
59375.40233863935,,2.0722656
59375.4040053088,,2.0607758
59375.40567197825,,2.0773926
59375.4073386477,,2.0995026
59375.40900531715,,2.0816498
59375.4106719866,,2.0810852
59375.41233865605,,2.0810547
59375.4140053255,,2.0823517
59375.41567199495,,2.0931244
59375.4173386644,,2.0822144
59375.41900533385,,2.0664825
59375.4206720033,,2.089035
59375.42233867275,,2.0880585
59375.42400534221,,2.094925
59375.42567201166,,2.0865784
59375.42733868111,,2.0857239
59375.42900535056,,2.0827637
59375.43067202001,,2.0885162
59375.43233868946,,2.08432
59375.43400535891,,2.0764923
59375.43567202836,,
59375.43733869781,,2.0901031
59375.43900536726,,2.096344
59375.44067203671,,2.1061096
59375.44233870616,,
59375.44400537561,,2.0936737
59375.44567204506,,
59375.44733871451,,2.0976562
59375.44900538396,,2.0907745
59375.45067205341,,2.1026
59375.45233872286,,2.0991516
59375.45400539232,,
59375.45567206177,,2.1085052
59375.45733873122,,2.0927734
59375.45900540067,,2.100006
59375.46067207012,,
59375.46233873957,,2.1089172
59375.46400540902,,2.10083
59375.46567207847,,
59375.46733874792,,
59375.46900541737,,2.1122894
59375.47067208682,,2.104248
59375.47233875627,,2.1001587
59375.47400542572,,2.0982056
59375.47567209517,,2.1149902
59375.47733876462,,2.0887299
59375.47900543407,,2.100235
59375.48067210352,,2.0967102
59375.48233877297,,2.1011505
59375.48400544243,,2.109085
59375.48567211188,,2.0935822
59375.48733878133,,2.1009216
59375.48900545078,,2.1082916
59375.49067212023,,2.1115417
59375.49233878968,,2.120041
59375.49400545913,,
59375.49567212858,,2.1098785
59375.49733879803,,
59375.49900546748,,
59375.50067213693,,
59375.50233880638,,2.1057281
59375.50400547583,,2.1108398
59375.50567214528,,2.113922
59375.50733881473,,
59375.50900548418,,2.1261444
59375.51067215363,,
59375.51233882308,,2.1229858
59375.51400549253,,2.1076202
59375.515672161986,,2.1368713
59375.517338831436,,2.13797
59375.519005500886,,2.1296844
59375.520672170336,,
59375.522338839786,,2.1296692
59375.524005509236,,2.135849
59375.52567217869,,2.139038
59375.52733884814,,
59375.52900551759,,2.1195526
59375.53067218704,,
59375.53233885649,,
59375.53400552594,,2.135086
59375.53567219539,,2.1268463
59375.53733886484,,2.1362457
59375.53900553429,,2.1398468
59375.54067220374,,2.1326447
59375.54233887319,,
59375.54400554264,,
59375.545672212094,,
59375.547338881544,,2.1339264
59375.549005550994,,2.1152039
59375.550672220445,,2.1577759
59375.552338889895,,2.1374817
59375.554005559345,,2.1425781
59375.555672228795,,2.1424408
59375.557338898245,,2.1298828
59375.559005567695,,2.1398773
59375.560672237145,,2.1370697
59375.562338906595,,2.1383514
59375.564005576045,,
59375.565672245495,,2.141037
59375.567338914945,,2.1627808
59375.569005584395,,2.1579895
59375.570672253845,,2.133545
59375.572338923295,,
59375.574005592745,,2.1550293
59375.5756722622,,2.15094
59375.57733893165,,
59375.5790056011,,2.166153
59375.58067227055,,2.1483765
59375.58233894,,2.162323
59375.58400560945,,2.1588898
59375.5856722789,,2.155075
59375.58733894835,,2.1566925
59375.5890056178,,2.1475983
59375.59067228725,,2.14859
59375.5923389567,,2.135727
59375.59400562615,,2.1541748
59375.5956722956,,2.148758
59375.59733896505,,
59375.5990056345,,
59375.60067230395,,2.1644897
59375.602338973404,,2.1657257
59375.604005642854,,2.1699524
59375.605672312304,,
59375.60733898176,,2.1600952
59375.60900565121,,2.153244
59375.61067232066,,
59375.61233899011,,2.1503448
59375.61400565956,,2.1608124
59375.61567232901,,
59375.61733899846,,2.1733856
59375.61900566791,,2.1685028
59375.62067233736,,2.1650848
59375.62233900681,,2.1768188
59375.62400567626,,2.173935
59375.62567234571,,2.174179
59375.62733901516,,2.1672974
59375.62900568461,,2.1801758
59375.63067235406,,2.156189
59375.63233902351,,2.1800842
59375.63400569296,,2.184906
59375.63567236241,,2.1857758
59375.63733903187,,2.182495
59375.63900570132,,
59375.64067237077,,2.1745758
59375.64233904022,,2.168747
59375.64400570967,,2.1908875
59375.64567237912,,2.170227
59375.64733904857,,
59375.64900571802,,2.1888428
59375.65067238747,,2.1811676
59375.65233905692,,2.1803741
59375.65400572637,,2.1809998
59375.65567239582,,
59375.65733906527,,2.1777802
59375.65900573472,,2.182022
59375.66067240417,,
59375.66233907362,,
59375.66400574307,,
59375.66567241252,,2.169342
59375.66733908198,,2.1790771
59375.66900575143,,2.1690063
59375.67067242088,,2.1872559
59375.67233909033,,
59375.67400575978,,
59375.67567242923,,
59375.67733909868,,2.2003937
59375.67900576813,,2.1788483
59375.68067243758,,2.1825867
59375.68233910703,,2.183548
59375.68400577648,,
59375.68567244593,,2.1890411
59375.68733911538,,2.1971893
59375.68900578483,,2.1853027
59375.69067245428,,2.1927643
59375.69233912373,,2.176239
59375.69400579318,,2.191391
59375.69567246263,,2.200409
59375.697339132086,,2.1879578
59375.699005801536,,2.1965637
59375.700672470986,,
59375.70233914044,,
59375.70400580989,,2.2067108
59375.70567247934,,
59375.70733914879,,
59375.70900581824,,
59375.71067248769,,2.1993713
59375.71233915714,,2.192459
59375.71400582659,,
59375.71567249604,,2.215271
59375.71733916549,,2.1908264
59375.71900583494,,
59375.72067250439,,
59375.72233917384,,2.200714
59375.72400584329,,
59375.72567251274,,2.2010956
59375.72733918219,,2.2240143
59375.729005851645,,
59375.730672521095,,
59375.732339190545,,
59375.734005859995,,2.193283
59375.735672529445,,2.19635
59375.737339198895,,2.219757
59375.739005868345,,2.1819916
59375.740672537795,,
59375.742339207245,,2.204132
59375.744005876695,,2.1873627
59375.745672546145,,2.1979675
59375.747339215595,,2.2177582
59375.749005885045,,
59375.750672554495,,2.2077332
59375.752339223945,,2.2112122
59375.754005893396,,2.2099762
59375.755672562846,,2.2131042
59375.757339232296,,2.208191
59375.75900590175,,2.2071228
59375.7606725712,,2.2090302
59375.76233924065,,2.2079926
59375.7640059101,,2.2085419
59375.76567257955,,2.1967926
59375.767339249,,2.2003326
59375.76900591845,,2.2099762
59375.7706725879,,2.2154694
59375.77233925735,,2.2135468
59375.7740059268,,2.2136536
59375.77567259625,,2.2049866
59375.7773392657,,2.2193298
59375.779005935154,,2.2048492
59375.780672604604,,2.2019196
59375.782339274054,,2.2284088
59375.784005943504,,2.218872
59375.785672612954,,2.2143707
59375.787339282404,,2.2142944
59375.78900595186,,2.2156982
59375.79067262131,,2.2246704
59375.79233929076,,2.2184143
59375.79400596021,,2.2289581
59375.79567262966,,2.2158966
59375.79733929911,,2.2085419
59375.79900596856,,2.2085114
59375.80067263801,,
59375.80233930746,,
59375.80400597691,,
59375.80567264636,,
59375.80733931581,,2.2250366
59375.80900598526,,
59375.81067265471,,2.2324677
59375.81233932416,,2.2105865
59375.81400599361,,2.2275848
59375.81567266306,,
59375.81733933251,,
59375.81900600197,,2.217041
59375.82067267142,,2.221466
59375.82233934087,,
59375.82400601032,,2.2063446
59375.82567267977,,
59375.82733934922,,
59375.82900601867,,2.222824
59375.83067268812,,2.244873
59375.83233935757,,2.2314758
59375.83400602702,,2.2289429
59375.83567269647,,2.228531
59375.83733936592,,2.2235107
59375.83900603537,,
59375.84067270482,,2.2232056
59375.84233937427,,2.248932
59375.84400604372,,2.229477
59375.84567271317,,2.2346497
59375.84733938262,,2.2254944
59375.84900605207,,2.2281494
59375.85067272153,,2.234436
59375.85233939098,,2.2426453
59375.85400606043,,2.2272797
59375.85567272988,,2.2380524
59375.85733939933,,2.2503204
59375.85900606878,,2.234604
59375.86067273823,,2.2432861
59375.86233940768,,2.2324219
59375.86400607713,,2.246399
59375.86567274658,,2.2501068
59375.86733941603,,2.2373352
59375.86900608548,,2.2299194
59375.87067275493,,2.2345734
59375.87233942438,,2.2294312
59375.87400609383,,2.2370148
59375.87567276328,,2.2561646
59375.87733943273,,2.2429047
59375.87900610218,,2.257721
59375.88067277164,,2.243744
59375.88233944109,,2.2536316
59375.88400611054,,2.2272034
59375.88567277999,,2.2407074
59375.88733944944,,
59375.88900611889,,
59375.89067278834,,2.2401733
59375.89233945779,,2.2466736
59375.89400612724,,2.2390137
59375.89567279669,,
59375.89733946614,,2.2507172
59375.89900613559,,2.249588
59375.90067280504,,2.2429962
59375.90233947449,,2.2525635
59375.90400614394,,2.2424164
59375.90567281339,,2.2440033
59375.90733948284,,2.25383
59375.90900615229,,2.2537537
59375.910672821745,,2.256424
59375.912339491195,,2.25589
59375.914006160645,,2.252716
59375.915672830095,,2.2447052
59375.917339499545,,2.2427826
59375.919006168995,,
59375.920672838445,,2.2592773
59375.922339507895,,2.2529144
59375.924006177345,,2.249649
59375.925672846795,,2.2552032
59375.927339516245,,2.2462616
59375.929006185695,,2.2576752
59375.930672855146,,2.24971
59375.932339524596,,
59375.934006194046,,
59375.935672863496,,
59375.937339532946,,
59375.939006202396,,
59375.940672871846,,2.0928955
59375.9423395413,,2.094223
59375.94400621075,,2.0959625
59375.9456728802,,2.0962677
59375.94733954965,,2.0919952
59375.9490062191,,2.0943298
59375.95067288855,,2.1017609
59375.952339558,,2.109024
59375.954006227454,,2.1081848
59375.955672896904,,2.1041718
59375.957339566354,,
59375.959006235804,,2.1146545
59375.960672905254,,2.1019592
59375.962339574704,,2.1009216
59375.964006244154,,2.0860443
59375.965672913604,,2.109497
59375.967339583054,,
59375.969006252504,,2.1110382
59375.970672921954,,2.1030884
59375.97233959141,,2.1071014
59375.97400626086,,2.1036987
59375.97567293031,,2.1127014
59375.97733959976,,2.1034546
59375.97900626921,,2.1073303
59375.98067293866,,2.1103058
59375.98233960811,,
59375.98400627756,,2.112793
59375.98567294701,,2.1253204
59375.98733961646,,2.1101837
59375.98900628591,,2.1154327
59375.99067295536,,2.1196136
59375.99233962481,,2.1215973
59375.99400629426,,2.1101532
59375.99567296371,,2.1109161
59375.99733963316,,2.1067657
59375.99900630261,,
59376.00067297206,,
59376.00233964152,,2.1168976
59376.00400631097,,2.1245422
59376.00567298042,,2.1113129
59376.00733964987,,2.1173553
59376.00900631932,,2.1192322
59376.01067298877,,2.1211243
59376.01233965822,,2.114502
59376.01400632767,,2.1141968
59376.01567299712,,2.1245117
59376.01733966657,,
59376.01900633602,,2.118637
59376.02067300547,,2.1177063
59376.02233967492,,2.1274567
59376.02400634437,,2.1160126
59376.02567301382,,2.1311188
59376.02733968327,,2.125229
59376.02900635272,,2.127945
59376.03067302217,,2.129593
59376.03233969163,,2.129303
59376.03400636108,,2.1270447
59376.03567303053,,2.1247559
59376.03733969998,,2.1237335
59376.03900636943,,2.1220703
59376.04067303888,,2.1289062
59376.04233970833,,2.128708
59376.04400637778,,2.129837
59376.04567304723,,
59376.04733971668,,
59376.04900638613,,2.1407623
59376.05067305558,,2.1315308
59376.05233972503,,2.1260223
59376.05400639448,,2.139328
59376.05567306393,,2.131424
59376.05733973338,,2.1329193
59376.05900640283,,2.1351624
59376.06067307228,,2.130005
59376.06233974173,,2.1326447
59376.06400641119,,2.1293945
59376.06567308064,,2.134964
59376.06733975009,,2.1325836
59376.06900641954,,2.1442719
59376.07067308899,,2.1372528
59376.07233975844,,2.1413727
59376.07400642789,,2.134674
59376.07567309734,,2.131668
59376.07733976679,,2.1459656
59376.07900643624,,
59376.08067310569,,2.1363525
59376.08233977514,,2.1354218
59376.08400644459,,
59376.08567311404,,2.1394043
59376.08733978349,,2.1462402
59376.08900645294,,2.1479492
59376.09067312239,,2.1522827
59376.09233979184,,2.1359558
59376.094006461295,,2.136734
59376.095673130745,,2.1419678
59376.097339800195,,2.146408
59376.099006469645,,
59376.100673139095,,2.151245
59376.102339808545,,2.151474
59376.104006477995,,2.1453857
59376.105673147445,,2.1418915
59376.107339816896,,2.1477966
59376.109006486346,,2.1582947
59376.110673155796,,2.1541595
59376.112339825246,,2.1520996
59376.114006494696,,2.1544647
59376.115673164146,,2.1514587
59376.117339833596,,2.1510315
59376.119006503046,,2.1430817
59376.120673172496,,2.1493683
59376.122339841946,,2.16362
59376.1240065114,,
59376.12567318085,,2.1548004
59376.1273398503,,2.147461
59376.12900651975,,2.1454926
59376.130673189204,,2.1407318
59376.132339858654,,2.1530457
59376.134006528104,,2.1595917
59376.135673197554,,2.153183
59376.137339867004,,
59376.139006536454,,
59376.140673205904,,2.1574707
59376.142339875354,,2.1426697
59376.144006544804,,2.1612701
59376.145673214254,,2.160843
59376.147339883704,,2.160431
59376.149006553154,,2.1487885
59376.150673222604,,2.1634521
59376.152339892054,,2.153061
59376.15400656151,,2.1645508
59376.15567323096,,2.1605377
59376.15733990041,,2.1566772
59376.15900656986,,2.1639557
59376.16067323931,,2.153305
59376.16233990876,,2.1685333
59376.16400657821,,2.15271
59376.16567324766,,2.1676788
59376.16733991711,,2.1684875
59376.16900658656,,2.1713562
59376.17067325601,,2.1671143
59376.17233992546,,2.166214
59376.17400659491,,
59376.17567326436,,2.1746674
59376.17733993381,,2.172989
59376.17900660326,,2.1701508
59376.18067327271,,2.1676636
59376.18233994216,,2.1627808
59376.18400661161,,2.1771698
59376.18567328107,,2.1707458
59376.18733995052,,2.1715698
59376.18900661997,,2.175476
59376.19067328942,,2.1785889
59376.19233995887,,2.1821747
59376.19400662832,,2.1738586
59376.19567329777,,2.1637573
59376.19733996722,,2.1699371
59376.19900663667,,2.176422
59376.20067330612,,2.1789398
59376.20233997557,,2.1817474
59376.20400664502,,2.1766357
59376.20567331447,,
59376.20733998392,,2.1803894
59376.20900665337,,2.181427
59376.21067332282,,2.1779938
59376.21233999227,,2.1789398
59376.21400666172,,2.1778564
59376.21567333118,,2.1929321
59376.21734000063,,2.1747131
59376.21900667008,,2.1907043
59376.22067333953,,2.1773376
59376.22234000898,,2.181427
59376.22400667843,,2.1886597
59376.22567334788,,2.1925964
59376.22734001733,,2.1854553
59376.22900668678,,2.190094
59376.23067335623,,2.188858
59376.23234002568,,2.1964722
59376.23400669513,,2.1911774
59376.23567336458,,2.2000732
59376.23734003403,,2.1955414
59376.23900670348,,2.1836243
59376.24067337293,,2.2031097
59376.24234004238,,2.1963196
59376.24400671183,,2.196045
59376.24567338129,,2.1845093
59376.24734005074,,2.2033691
59376.24900672019,,2.1938934
59376.25067338964,,2.2034302
59376.25234005909,,2.1978302
59376.25400672854,,2.205124
59376.25567339799,,2.1998901
59376.25734006744,,2.1974487
59376.25900673689,,2.1900787
59376.26067340634,,2.1987152
59376.26234007579,,2.2084656
59376.26400674524,,2.2123566
59376.26567341469,,2.2050018
59376.26734008414,,2.1981812
59376.26900675359,,2.1979218
59376.27067342304,,2.1960907
59376.27234009249,,2.2046967
59376.27400676194,,2.1961823
59376.27567343139,,2.2082214
59376.277340100845,,2.216339
59376.279006770295,,2.2147217
59376.280673439745,,2.2027893
59376.282340109196,,2.215042
59376.284006778646,,2.206253
59376.285673448096,,2.2087097
59376.287340117546,,2.2128296
59376.289006786996,,2.2090912
59376.290673456446,,2.214798
59376.292340125896,,2.2064514
59376.294006795346,,2.2111359
59376.295673464796,,2.2111511
59376.297340134246,,2.2129211
59376.299006803696,,2.2232666
59376.300673473146,,2.210083
59376.302340142596,,2.2116241
59376.304006812046,,2.2294922
59376.305673481496,,2.199417
59376.307340150954,,2.20372
59376.309006820404,,2.2092896
59376.310673489854,,2.2062988
59376.312340159304,,2.2203674
59376.314006828754,,2.2137604
59376.315673498204,,2.2208405
59376.317340167654,,2.2169495
59376.319006837104,,2.203537
59376.320673506554,,2.222412
59376.322340176004,,2.2159271
59376.324006845454,,2.2166138
59376.325673514904,,2.2169952
59376.327340184354,,2.2213745
59376.329006853804,,2.2208252
59376.330673523255,,2.2176666
59376.332340192705,,2.216919
59376.334006862155,,2.2255096
59376.335673531605,,2.222351
59376.33734020106,,2.2339478
59376.33900687051,,2.2210388
59376.34067353996,,2.2265625
59376.34234020941,,2.225937
59376.34400687886,,
59376.34567354831,,2.229248
59376.34734021776,,2.235489
59376.34900688721,,2.2259674
59376.35067355666,,2.225357
59376.35234022611,,2.2453613
59376.35400689556,,2.2419434
59376.35567356501,,2.2318573
59376.35734023446,,2.233368
59376.35900690391,,2.2449646
59376.36067357336,,2.2440643
59376.36234024281,,
59376.36400691226,,2.236496
59376.36567358171,,2.2389069
59376.36734025117,,2.2284546
59376.36900692062,,2.230957
59376.37067359007,,2.223175
59376.37234025952,,2.231903
59376.37400692897,,2.2229156
59376.37567359842,,
59376.37734026787,,2.235794
59376.37900693732,,2.242813
59376.38067360677,,2.241211
59376.38234027622,,2.2411041
59376.38400694567,,2.2403412
59376.38567361512,,2.234726
59376.38734028457,,2.247589
59376.38900695402,,2.2355804
59376.39067362347,,2.240799
59376.39234029292,,2.2391663
59376.39400696237,,2.2498016
59376.39567363182,,2.244873
59376.39734030127,,2.245636
59376.39900697073,,2.2463531
59376.40067364018,,2.248001
59376.40234030963,,2.239746
59376.40400697908,,2.2463531
59376.40567364853,,2.248108
