timestamps,pupil_size_left,pupil_size_right
2779.570231673479,,
2779.5718983492043,,
2779.5735650249294,,
2779.5752317006545,,
2779.5768983763796,,
2779.5785650521048,,
2779.5802317278303,,
2779.581898403555,,
2779.5835650792806,,
2779.5852317550057,,
2779.586898430731,,
2779.588565106456,,
2779.590231782181,,
2779.591898457906,,
2779.5935651336313,,
2779.5952318093564,,
2779.5968984850815,,
2779.5985651608066,,
2779.6002318365317,,
2779.601898512257,,
2779.603565187982,,
2779.605231863707,,
2779.606898539432,,1.780777
2779.6085652151573,,
2779.6102318908825,,1.8141022
2779.6118985666076,,1.8819733
2779.6135652423327,,
2779.615231918058,,
2779.616898593783,,
2779.6185652695085,,
2779.6202319452336,,
2779.6218986209587,,
2779.623565296684,,
2779.625231972409,,
2779.626898648134,,1.857727
2779.628565323859,,
2779.6302319995843,,
2779.6318986753095,,
2779.6335653510346,,
2779.6352320267597,,
2779.636898702485,,
2779.63856537821,,
2779.640232053935,,
2779.64189872966,,
2779.6435654053853,,1.85112
2779.6452320811104,,
2779.6468987568355,1.9459229,
2779.6485654325606,,
2779.6502321082858,,
2779.651898784011,,
2779.6535654597365,,
2779.655232135461,,
2779.6568988111867,,1.8385162
2779.658565486912,,
2779.660232162637,,
2779.661898838362,,1.8700867
2779.663565514087,,1.8501892
2779.6652321898123,,
2779.6668988655374,,1.7256775
2779.6685655412625,,1.8792725
2779.6702322169876,,1.8694305
2779.6718988927128,,1.8227539
2779.673565568438,,1.8141174
2779.675232244163,,
2779.676898919888,,
2779.6785655956132,,
2779.6802322713384,,
2779.6818989470635,,
2779.6835656227886,,
2779.6852322985137,,
2779.686898974239,,
2779.688565649964,,
2779.690232325689,,
2779.6918990014146,,
2779.6935656771393,,
2779.695232352865,,
2779.69689902859,,1.9060822
2779.698565704315,,
2779.7002323800402,,
2779.7018990557654,,
2779.7035657314905,,
2779.7052324072156,,
2779.7068990829407,,
2779.708565758666,,
2779.710232434391,,
2779.711899110116,,
2779.713565785841,,
2779.7152324615663,,
2779.7168991372914,,
2779.7185658130165,,
2779.7202324887417,,
2779.721899164467,,2.0467834
2779.723565840192,,
2779.725232515917,,
2779.7268991916426,,
2779.7285658673673,,1.8798828
2779.730232543093,,1.8491821
2779.731899218818,,
2779.733565894543,,
2779.735232570268,,
2779.7368992459933,,
2779.7385659217184,,
2779.7402325974435,,
2779.7418992731687,,
2779.743565948894,,
2779.745232624619,,
2779.746899300344,1.9726562,
2779.748565976069,2.0274963,
2779.7502326517942,,
2779.7518993275194,1.9894104,
2779.7535660032445,,1.925354
2779.7552326789696,,
2779.7568993546947,,
2779.75856603042,,
2779.760232706145,,
2779.76189938187,,
2779.763566057595,,
2779.7652327333208,,
2779.7668994090454,,
2779.768566084771,1.7736969,1.9236755
2779.770232760496,1.9949341,
2779.7718994362212,,1.9029694
2779.7735661119464,,
2779.7752327876715,,1.9646912
2779.7768994633966,,1.9476624
2779.7785661391217,,
2779.780232814847,,
2779.781899490572,,
2779.783566166297,,
2779.785232842022,,
2779.7868995177473,,
2779.7885661934724,,
2779.7902328691976,,
2779.7918995449227,1.9856873,
2779.793566220648,,
2779.795232896373,,
2779.796899572098,,1.9641418
2779.798566247823,,1.9835968
2779.8002329235487,,1.9706726
2779.8018995992734,,1.9480438
2779.803566274999,,1.9801941
2779.805232950724,2.0390778,1.9803314
2779.806899626449,1.9868469,1.9906006
2779.8085663021743,,2.036209
2779.8102329778994,,2.0047302
2779.8118996536246,1.9226379,
2779.8135663293497,,
2779.815233005075,2.041748,
2779.8168996808,2.100113,
2779.818566356525,2.0446167,
2779.82023303225,2.3844604,
2779.8218997079753,,
2779.8235663837004,2.076355,2.04628
2779.8252330594255,,2.0079346
2779.8268997351506,2.084137,1.9556274
2779.8285664108757,,
2779.830233086601,2.0752563,
2779.831899762326,2.053131,2.0019073
2779.833566438051,2.07576,1.9911499
2779.835233113776,,2.0328827
2779.8368997895013,,
2779.838566465227,2.0649261,
2779.8402331409516,2.1183777,
2779.841899816677,,2.0285187
2779.8435664924023,,2.0333405
2779.8452331681274,,2.0228882
2779.8468998438525,2.077896,2.0465088
2779.8485665195776,2.0795746,2.0325775
2779.8502331953027,2.1050262,2.078949
2779.851899871028,2.096405,2.036377
2779.853566546753,2.1090393,2.0057983
2779.855233222478,2.047577,2.0267944
2779.856899898203,2.1041565,2.0353546
2779.8585665739283,2.0791779,2.091217
2779.8602332496534,2.1384888,2.0178528
2779.8618999253786,2.1060944,2.0324402
2779.8635666011037,,2.0559082
2779.865233276829,2.1018982,2.0572662
2779.866899952554,,2.0314178
2779.868566628279,,2.0523071
2779.870233304004,,
2779.8718999797293,,
2779.873566655455,,2.0335083
2779.8752333311795,,2.0080261
2779.876900006905,,
2779.87856668263,2.157669,1.9661865
2779.8802333583553,1.9085388,
2779.8819000340804,2.1073456,2.0568542
2779.8835667098056,2.1315002,
2779.8852333855307,2.1190338,
2779.886900061256,2.1370544,
2779.888566736981,,2.1105652
2779.890233412706,,2.0920563
2779.891900088431,2.1096802,
2779.8935667641563,2.1036835,
2779.8952334398814,2.144516,
2779.8969001156065,,2.0942688
2779.8985667913316,,2.0893402
2779.9002334670568,,1.9778137
2779.901900142782,2.2052917,
2779.903566818507,,2.0529022
2779.905233494232,2.1320953,2.1070404
2779.906900169957,2.122467,2.0933075
2779.9085668456823,2.1043243,2.0924072
2779.9102335214075,,
2779.911900197133,,2.0400085
2779.9135668728577,2.130066,2.0700073
2779.9152335485833,2.1403503,2.0641632
2779.9169002243084,2.152481,
2779.9185669000335,,
2779.9202335757586,,
2779.9219002514837,,2.089157
2779.923566927209,2.1932373,
2779.925233602934,,
2779.926900278659,,2.0730133
2779.928566954384,,1.9951782
2779.9302336301093,2.164322,
2779.9319003058345,,
2779.9335669815596,,2.1058807
2779.9352336572847,2.1917114,1.9611664
2779.93690033301,,2.0988617
2779.938567008735,,2.1266327
2779.94023368446,2.1909943,2.1202393
2779.941900360185,,2.1171112
2779.9435670359103,2.1847076,2.1333618
2779.9452337116354,2.1414032,2.1397858
2779.9469003873605,2.1179962,2.0324097
2779.9485670630856,2.1679077,2.0567932
2779.950233738811,,2.1294403
2779.9519004145363,2.2331238,2.0990753
2779.9535670902615,2.1543732,2.1317139
2779.9552337659866,2.1969147,
2779.9569004417117,2.199051,2.1368256
2779.958567117437,,2.1117096
2779.960233793162,2.188919,2.1233978
2779.961900468887,,
2779.963567144612,,2.1289978
2779.9652338203373,,2.1342468
2779.9669004960624,,2.152649
2779.9685671717875,2.169342,2.1291351
2779.9702338475126,2.2234497,2.1325073
2779.9719005232378,2.1779175,2.1434784
2779.973567198963,2.1730652,
2779.975233874688,2.2132568,
2779.976900550413,2.222931,
2779.9785672261382,,2.1655579
2779.9802339018634,,2.11232
2779.9819005775885,2.133255,
2779.9835672533136,2.2125397,
2779.985233929039,,2.118866
2779.986900604764,,2.1427612
2779.9885672804894,2.2002563,
2779.9902339562145,2.193924,2.127594
2779.9919006319396,2.241211,2.1454163
2779.9935673076648,2.1842194,2.1473083
2779.99523398339,2.1969147,2.1519623
2779.996900659115,2.176529,2.147049
2779.99856733484,2.213211,
2780.0002340105652,2.2250977,
2780.0019006862904,2.202118,
2780.0035673620155,,2.1670532
2780.0052340377406,2.2063751,2.1597137
2780.0069007134657,2.193222,2.1708221
2780.008567389191,2.2009888,2.1777802
2780.010234064916,,2.1422577
2780.011900740641,2.1919556,2.1525269
2780.013567416366,2.1037598,2.13089
2780.0152340920913,,2.1681519
2780.0169007678164,,2.1418304
2780.0185674435415,2.2496338,2.1638947
2780.0202341192667,2.2140808,
2780.021900794992,2.193634,2.1579742
2780.0235674707174,2.2272491,
2780.025234146442,2.2041779,2.1807709
2780.0269008221676,,2.1349945
2780.0285674978927,2.224472,2.152359
2780.030234173618,,2.1615448
2780.031900849343,2.2407684,2.1394348
2780.033567525068,,2.1806488
2780.035234200793,,2.184494
2780.0369008765183,,2.1796875
2780.0385675522434,2.207962,2.1700745
2780.0402342279685,2.2121735,2.1770325
2780.0419009036937,2.2406006,2.1400452
2780.043567579419,2.2519531,2.1741486
2780.045234255144,2.202713,2.1640472
2780.046900930869,2.231659,2.155075
2780.048567606594,,2.155182
2780.0502342823193,2.260666,2.1809387
2780.0519009580444,2.2126007,2.1657715
2780.0535676337695,2.2326965,2.1593475
2780.0552343094946,2.2423859,2.173462
2780.0569009852197,2.2502594,2.1659546
2780.0585676609453,,2.184784
2780.06023433667,2.2139435,2.1570282
2780.0619010123955,,2.1866913
2780.0635676881207,2.2359772,2.1720886
2780.065234363846,2.2221527,2.1763153
2780.066901039571,,2.1615448
2780.068567715296,2.2453308,2.201355
2780.070234391021,2.2583618,2.154541
2780.0719010667462,2.2202759,2.2055817
2780.0735677424714,2.2227478,2.1558533
2780.0752344181965,2.2687988,2.1976624
2780.0769010939216,2.2519836,2.2086487
2780.0785677696467,2.2437286,
2780.080234445372,2.237564,2.2046509
2780.081901121097,2.2348633,2.183014
2780.083567796822,,2.149643
2780.085234472547,,
2780.0869011482723,,2.162094
2780.0885678239974,,2.2015991
2780.0902344997226,2.282837,2.184616
2780.0919011754477,2.2742157,
2780.093567851173,2.248169,2.1932678
2780.095234526898,,2.1946564
2780.0969012026235,2.2514954,2.162796
2780.098567878348,2.2705078,2.2226105
2780.1002345540737,2.254776,2.1954498
2780.101901229799,2.260727,2.223236
2780.103567905524,2.2912598,2.1837158
2780.105234581249,2.2428436,2.1871796
2780.106901256974,2.2381134,
2780.1085679326993,,
2780.1102346084244,,2.1993713
2780.1119012841496,,2.1941528
2780.1135679598747,2.2481995,
2780.1152346356,2.2812347,2.2104645
2780.116901311325,2.2799072,2.0162048
2780.11856798705,2.2509308,2.1996765
2780.120234662775,2.2613678,2.1815186
2780.1219013385003,2.2688904,2.2084656
2780.1235680142254,2.278473,2.189682
2780.1252346899505,2.2397003,2.2121277
2780.1269013656756,2.2118683,2.1981812
2780.1285680414007,2.2554016,
2780.130234717126,2.258667,2.1377258
2780.1319013928514,2.2744446,2.1706238
2780.133568068576,2.2687836,2.2068787
2780.1352347443017,2.271469,2.199356
2780.136901420027,2.2714539,2.214447
2780.138568095752,2.282608,2.2118835
2780.140234771477,2.3031464,2.230423
2780.141901447202,2.2679443,2.1970978
2780.1435681229273,2.2745667,2.2060242
2780.1452347986524,2.2801208,2.2015228
2780.1469014743775,2.272995,2.2010345
2780.1485681501026,2.2949677,2.247345
2780.1502348258277,2.279358,2.2133331
2780.151901501553,2.273056,2.2152405
2780.153568177278,,2.2134705
2780.155234853003,2.309494,2.1830444
2780.156901528728,2.266693,2.2310028
2780.1585682044533,,2.212555
2780.1602348801785,,2.2178955
2780.1619015559036,2.332077,
2780.1635682316287,2.4457092,2.2485657
2780.165234907354,2.33432,
2780.166901583079,2.6000824,2.457901
2780.168568258804,,
2780.1702349345296,,2.2612762
2780.1719016102543,,
2780.17356828598,,
2780.175234961705,,
2780.17690163743,,
2780.178568313155,,
2780.1802349888803,,
2780.1819016646054,,
2780.1835683403306,,
2780.1852350160557,,
2780.186901691781,,
2780.188568367506,,
2780.190235043231,,
2780.191901718956,,
2780.1935683946813,,
2780.1952350704064,,
2780.1969017461315,,
2780.1985684218566,,
2780.2002350975818,,
2780.201901773307,,
2780.203568449032,,
2780.2052351247576,,
2780.2069018004822,,
2780.208568476208,,
2780.210235151933,,
2780.211901827658,,
2780.213568503383,,
2780.2152351791083,,
2780.2169018548334,,
2780.2185685305585,,
2780.2202352062836,,
2780.2219018820088,,
2780.223568557734,,
2780.225235233459,,
2780.226901909184,,
2780.228568584909,,
2780.2302352606343,,
2780.2319019363595,,
2780.2335686120846,,
2780.2352352878097,,
2780.236901963535,,
2780.23856863926,,
2780.240235314985,,
2780.24190199071,,
2780.2435686664357,,
2780.2452353421604,,
2780.246902017886,,
2780.248568693611,,
2780.250235369336,,
2780.2519020450613,,
2780.2535687207865,,
2780.2552353965116,,
2780.2569020722367,,
2780.258568747962,,
2780.260235423687,,
2780.261902099412,,
2780.263568775137,,
2780.2652354508623,,
2780.2669021265874,,
2780.2685688023125,,
2780.2702354780376,,
2780.2719021537628,,
2780.273568829488,,
2780.275235505213,,
2780.276902180938,,
2780.2785688566632,,
2780.2802355323884,,
2780.281902208114,,
2780.283568883839,3.1200714,
2780.285235559564,2.3957062,
2780.2869022352893,2.4175873,
2780.2885689110144,2.382553,
2780.2902355867395,2.38768,
2780.2919022624646,2.4057007,2.5109406
2780.2935689381898,2.4181213,2.3608246
2780.295235613915,2.433792,
2780.29690228964,2.4174194,2.3486938
2780.298568965365,2.4398499,2.3438568
2780.3002356410902,2.3959503,2.3470001
2780.3019023168154,2.445053,2.3378906
2780.3035689925405,2.3647919,2.3147583
2780.3052356682656,2.452942,2.367569
2780.3069023439907,2.442688,
2780.308569019716,2.4566193,2.3181915
2780.310235695441,2.4096375,2.3185425
2780.311902371166,2.4155426,2.3374481
2780.313569046891,2.4113007,2.3195496
2780.3152357226163,2.4111786,2.3391876
2780.316902398342,2.4174042,2.3146057
2780.3185690740665,2.3986206,2.319687
2780.320235749792,2.4060059,2.3214722
2780.3219024255172,2.442459,2.3344727
2780.3235691012424,2.4373016,2.3222961
2780.3252357769675,2.405075,2.3247528
2780.3269024526926,,2.3539886
2780.3285691284177,2.4234467,2.3362122
2780.330235804143,2.415268,2.3403778
2780.331902479868,2.406784,2.3519135
2780.333569155593,2.427765,2.3090057
2780.335235831318,2.4133606,2.3293762
2780.3369025070433,2.4388885,2.3273468
2780.3385691827684,2.4514618,2.3360596
2780.3402358584935,2.4470825,2.3430786
2780.3419025342187,2.4270477,2.3236237
2780.343569209944,2.4404755,2.3440857
2780.345235885669,2.4099731,2.3268433
2780.346902561394,2.4182281,2.3453217
2780.348569237119,2.449356,2.3522797
2780.3502359128443,2.4251862,2.3315277
2780.3519025885694,2.442337,2.3505096
2780.3535692642945,2.4569244,
2780.35523594002,2.4494781,2.3382874
2780.3569026157447,2.4414215,2.343567
2780.3585692914703,2.443161,2.3490448
2780.3602359671954,2.4564362,2.345459
2780.3619026429205,2.4370575,2.3508148
2780.3635693186457,2.4449005,
2780.365235994371,2.4683228,
2780.366902670096,2.4510956,2.3769531
2780.368569345821,2.4731903,2.366394
2780.370236021546,2.4535828,2.3614807
2780.3719026972713,2.449356,2.3747406
2780.3735693729964,2.4746704,2.368805
2780.3752360487215,2.4907684,2.3544312
2780.3769027244466,2.4418488,2.3611755
2780.3785694001717,2.459793,2.3779144
2780.380236075897,2.4800415,2.348175
2780.381902751622,2.4803772,2.352005
2780.383569427347,2.4563446,2.369812
2780.385236103072,2.4782104,2.3685913
2780.3869027787973,2.4858856,
2780.3885694545224,2.46286,
2780.390236130248,2.476471,2.3684692
2780.3919028059727,2.4875488,2.3725739
2780.3935694816983,2.4945374,2.3746643
2780.3952361574234,2.4868164,2.391632
2780.3969028331485,2.4792938,2.3664398
2780.3985695088736,2.4765472,2.3898163
2780.4002361845987,2.5048676,
2780.401902860324,2.5002136,2.395996
2780.403569536049,2.4980621,2.4069214
2780.405236211774,2.4994507,2.4002686
2780.406902887499,2.5003052,2.4048462
2780.4085695632243,2.5017548,
2780.4102362389494,2.510971,2.4206848
2780.4119029146746,2.4950104,2.383545
2780.4135695903997,2.4856415,2.351883
2780.415236266125,2.5049133,2.403595
2780.41690294185,2.5023956,2.4034882
2780.418569617575,2.513092,2.4148865
2780.4202362933,2.4871368,2.4331207
2780.4219029690253,2.5139008,2.408844
2780.4235696447504,2.5006256,2.4280853
2780.4252363204755,2.5042114,2.425705
2780.4269029962006,2.51474,2.4110718
2780.428569671926,2.509018,
2780.430236347651,2.5235443,
2780.4319030233764,2.5126038,2.4051666
2780.4335696991016,2.5340729,2.4220276
2780.4352363748267,2.4966888,
2780.436903050552,2.5237122,2.4259186
2780.438569726277,2.5323486,2.4455414
2780.440236402002,2.5357513,2.435135
2780.441903077727,2.5297852,2.4346771
2780.4435697534523,2.540268,2.4220276
2780.4452364291774,2.5254822,2.4340363
2780.4469031049025,2.5386963,2.4554749
2780.4485697806276,2.5490875,2.4361725
2780.4502364563527,2.5371094,2.4370575
2780.451903132078,2.5422974,2.4265594
2780.453569807803,2.540985,2.4612122
2780.455236483528,2.5401,2.4479675
2780.456903159253,2.533432,2.4494476
2780.4585698349783,2.5548096,2.4565735
2780.4602365107035,2.5444336,2.4350433
2780.4619031864286,2.566208,2.4612427
2780.463569862154,2.5600128,2.4618835
2780.465236537879,2.5559692,2.451416
2780.4669032136044,2.5508728,2.46344
2780.4685698893295,2.5484009,2.466568
2780.4702365650546,2.5749054,2.470642
2780.4719032407797,2.5621796,2.4720154
2780.473569916505,2.5603333,2.4791107
2780.47523659223,2.5681763,2.470871
2780.476903267955,2.5565186,2.459732
2780.47856994368,2.5927124,2.4788055
2780.4802366194053,2.58078,2.4862823
2780.4819032951305,2.5725555,2.4851074
2780.4835699708556,2.5650482,
2780.4852366465807,2.5656433,
2780.486903322306,2.5796814,2.4766388
2780.488569998031,2.5945892,2.5005493
2780.490236673756,2.5791626,2.4816895
2780.491903349481,2.5913086,2.497879
2780.4935700252063,2.57518,2.5013428
2780.4952367009314,2.6050568,2.4946136
2780.4969033766565,2.6039581,2.498352
2780.4985700523816,2.6056824,2.497818
2780.5002367281068,2.6098633,2.4907227
2780.5019034038323,2.6085663,2.5135193
2780.503570079557,2.6127014,2.5115204
2780.5052367552826,2.619156,2.491333
2780.5069034310077,2.6121979,2.490982
2780.508570106733,2.604416,2.4963226
2780.510236782458,2.5947723,2.5228271
2780.511903458183,2.6180725,2.522049
2780.513570133908,2.6087952,2.5192719
2780.5152368096333,2.6223907,2.512024
2780.5169034853584,2.633545,2.510147
2780.5185701610835,2.611786,2.541626
2780.5202368368086,2.6143951,2.5236664
2780.5219035125338,2.6180573,2.5445862
2780.523570188259,2.6354828,2.5289307
2780.525236863984,2.6257172,2.5461426
2780.526903539709,2.6393738,2.5246582
2780.5285702154342,2.6429443,2.521408
2780.5302368911593,2.6558533,2.536621
2780.5319035668845,2.6331635,2.5311737
2780.5335702426096,2.6324005,2.540329
2780.5352369183347,2.641388,2.5542145
2780.53690359406,2.6388092,2.5526733
2780.538570269785,2.644867,2.5480804
2780.5402369455105,2.6500854,2.5514526
2780.5419036212356,2.6524048,2.5613098
2780.5435702969608,2.6521149,2.5480194
2780.545236972686,2.6620789,2.563507
2780.546903648411,2.6743011,2.5721283
2780.548570324136,2.668213,2.5437927
2780.550236999861,2.6841888,2.5647736
2780.5519036755863,2.673645,2.5719452
2780.5535703513115,2.6664734,2.5656738
2780.5552370270366,2.657837,2.5760803
2780.5569037027617,2.6753998,2.5739594
2780.558570378487,2.6817474,2.5654755
2780.560237054212,2.6742554,2.5768738
2780.561903729937,2.6758118,2.5820007
2780.563570405662,2.669693,2.5848389
2780.5652370813873,2.6900177,2.5789337
2780.5669037571124,2.6912842,2.5827942
2780.5685704328375,2.6862335,2.6003723
2780.5702371085627,2.6928406,2.5873718
2780.5719037842878,2.7043152,2.6028137
2780.573570460013,2.6819763,2.596878
2780.5752371357385,2.7006683,2.6174316
2780.576903811463,2.697647,2.596756
2780.5785704871887,2.6900024,2.6017456
2780.580237162914,2.7053375,2.5861511
2780.581903838639,2.706421,2.6075134
2780.583570514364,2.7082214,2.5948792
2780.585237190089,2.695343,2.6103363
2780.5869038658143,2.710907,2.5899963
2780.5885705415394,2.7220612,2.6191254
2780.5902372172645,2.720581,2.6193542
2780.5919038929896,2.7047272,2.6220856
2780.5935705687148,2.7353058,2.6293793
2780.59523724444,2.7087097,2.6310425
2780.596903920165,2.7344055,2.6252594
2780.59857059589,2.7189636,2.6281433
2780.6002372716152,2.7252502,2.633484
2780.6019039473404,2.7289581,2.6339111
2780.6035706230655,2.7353516,2.6280518
2780.6052372987906,2.7508392,2.63031
2780.6069039745157,2.7251434,2.6400604
2780.608570650241,2.7414398,2.6408844
2780.610237325966,2.7471466,2.632019
2780.611904001691,2.7279968,2.6367493
2780.6135706774166,2.742279,2.623932
2780.6152373531413,2.744934,2.6477966
2780.616904028867,2.7301788,2.6555328
2780.618570704592,2.7465057,2.66214
2780.620237380317,2.7467194,2.657318
2780.6219040560422,2.7557983,2.6462708
2780.6235707317674,2.7525177,2.6709595
2780.6252374074925,2.7481232,2.64682
2780.6269040832176,2.7507935,2.6646118
2780.6285707589427,2.7579956,2.6625214
2780.630237434668,2.7484283,2.6591492
2780.631904110393,2.7578888,2.6611023
2780.633570786118,2.764511,2.675827
2780.635237461843,2.7669373,2.6723633
2780.6369041375683,2.7656403,2.6575928
2780.6385708132934,2.7570038,2.6605835
2780.6402374890185,2.7607117,2.6571655
2780.6419041647437,2.759262,2.6674194
2780.643570840469,2.772583,2.669876
2780.645237516194,2.776596,2.681076
2780.646904191919,2.7707977,2.6705933
2780.6485708676446,2.7737732,2.665741
2780.6502375433693,2.760971,2.6787415
2780.651904219095,2.7743835,2.6621246
2780.65357089482,2.773819,2.674286
2780.655237570545,2.7825623,2.6799011
2780.65690424627,2.763504,2.6925354
2780.6585709219953,2.7687073,2.6620636
2780.6602375977204,2.78508,2.6844635
2780.6619042734455,2.792511,2.6854553
2780.6635709491707,2.7924347,2.6772003
2780.665237624896,2.7779846,2.6730652
2780.666904300621,2.7758484,2.6781006
2780.668570976346,2.7922058,2.6717682
2780.670237652071,2.7788239,2.6814117
2780.6719043277963,2.7850952,2.686432
2780.6735710035214,2.7872772,2.6751099
2780.6752376792465,2.781662,2.6858978
2780.6769043549716,2.7906647,2.6837158
2780.6785710306967,2.7867126,2.6987305
